Serial No.,Date,Time,Device Name,bat,leaf_moisture,leaf_temperature,rssi,snr,spreading_factor
5872,30/06/2024,07:02:30,Leaf Moisture Sensor 9,3.37,3.2,23,-34,13.8,7
5873,30/06/2024,06:42:31,Leaf Moisture Sensor 9,3.37,3.4,22.6,-34,13.5,7
5874,30/06/2024,06:22:31,Leaf Moisture Sensor 9,3.37,3.4,22.4,-34,13.5,7
5875,30/06/2024,06:02:31,Leaf Moisture Sensor 9,3.37,3.5,22.2,-52,14.2,7
5876,30/06/2024,05:42:32,Leaf Moisture Sensor 9,3.37,3.4,22.4,-35,13.5,7
5877,30/06/2024,05:22:32,Leaf Moisture Sensor 9,3.37,3.4,22.5,-34,13.8,7
5878,30/06/2024,05:02:32,Leaf Moisture Sensor 9,3.37,3.4,22.5,-51,14,7
5879,30/06/2024,04:42:33,Leaf Moisture Sensor 9,3.37,3.3,22.5,-34,13.8,7
5880,30/06/2024,04:22:33,Leaf Moisture Sensor 9,3.37,3.4,22.3,-51,14.2,7
5881,30/06/2024,04:02:33,Leaf Moisture Sensor 9,3.37,3.4,22.3,-33,14,7
5882,30/06/2024,03:42:34,Leaf Moisture Sensor 9,3.37,3.2,22.4,-34,11.8,7
5883,30/06/2024,03:22:34,Leaf Moisture Sensor 9,3.37,3.2,22.3,-35,13.8,7
5884,30/06/2024,03:02:34,Leaf Moisture Sensor 9,3.37,3,22.3,-34,14,7
5885,30/06/2024,02:42:35,Leaf Moisture Sensor 9,3.37,2.8,22.4,-34,13.5,7
5886,30/06/2024,02:22:35,Leaf Moisture Sensor 9,3.37,2.6,22.5,-52,14,7
5887,30/06/2024,02:02:35,Leaf Moisture Sensor 9,3.37,2.4,22.5,-34,13.5,7
5888,30/06/2024,01:42:36,Leaf Moisture Sensor 9,3.37,2.4,22.6,-34,13.8,7
5889,30/06/2024,01:22:36,Leaf Moisture Sensor 9,3.37,2.4,22.7,-34,10.5,7
5890,30/06/2024,01:02:36,Leaf Moisture Sensor 9,3.37,2.4,22.7,-34,14.2,7
5891,30/06/2024,00:42:36,Leaf Moisture Sensor 9,3.37,2.2,22.8,-34,13.5,7
5892,30/06/2024,00:22:37,Leaf Moisture Sensor 9,3.37,2.2,22.9,-33,14.2,7
5893,30/06/2024,00:02:37,Leaf Moisture Sensor 9,3.37,2.2,22.9,-51,13.8,7
5894,29/06/2024,23:42:37,Leaf Moisture Sensor 9,3.37,2.1,23.1,-51,14.5,7
5895,29/06/2024,23:22:38,Leaf Moisture Sensor 9,3.37,2.2,23.2,-34,13.8,7
5896,29/06/2024,23:02:38,Leaf Moisture Sensor 9,3.37,2.2,23.3,-34,14.2,7
5897,29/06/2024,22:42:38,Leaf Moisture Sensor 9,3.37,2,23.4,-34,13.8,7
5898,29/06/2024,22:22:39,Leaf Moisture Sensor 9,3.37,2,23.5,-34,13.8,7
5899,29/06/2024,22:02:39,Leaf Moisture Sensor 9,3.37,2,23.6,-34,14.5,7
5900,29/06/2024,21:42:39,Leaf Moisture Sensor 9,3.37,2,23.8,-33,14,7
5901,29/06/2024,21:22:40,Leaf Moisture Sensor 9,3.37,2,23.9,-51,14,7
5902,29/06/2024,21:02:40,Leaf Moisture Sensor 9,3.37,1.8,24.1,-51,14.2,7
5903,29/06/2024,20:42:40,Leaf Moisture Sensor 9,3.37,1.8,24.3,-34,14.2,7
5904,29/06/2024,20:22:41,Leaf Moisture Sensor 9,3.37,1.7,24.4,-51,14.2,7
5905,29/06/2024,20:02:41,Leaf Moisture Sensor 9,3.37,1.6,24.7,-34,10.8,7
5906,29/06/2024,19:42:41,Leaf Moisture Sensor 9,3.37,1.6,24.9,-34,11.8,7
5907,29/06/2024,19:22:42,Leaf Moisture Sensor 9,3.37,1.4,25.1,-34,14.2,7
